Survey month,Parameter,State and territory,Sex,Classification,Category,Full_time,Full_time_RSE,Part_time,Part_time_RSE,With paid leave entitlements,With paid leave entitlements_RSE,Without paid leave entitlements,Without paid leave entitlements_RSE,Total,Total_RSE,Sub_Category,ParentCategory
2022,Median weekly earnings,NSW,Males,Relationship in household,Non-family member,1534.0,3.3,672.138,10.5,1534.0,3.1,860.223,8.3,1342.0,4.9,,Non-family member
2022,Median weekly earnings,NSW,Males,Relationship in household,   Lone person,1704.056,4.4,806.692,8.5,1617.678,4.0,865.616,8.4,1483.613,4.5,Lone person,Non-family member
2022,Median weekly earnings,NSW,Males,Relationship in household,   Not living alone,1300.0,5.9,550.0,13.3,1380.0,5.9,847.336,12.8,1150.169,5.5,Not living alone,Non-family member
2022,Median weekly earnings,NSW,Males,Relationship in household,Relationship not determined,1107.031,0.1,0.0,0.0,999.88,0.1,0.0,0.0,999.88,0.1,,Relationship not determined
2022,Median weekly earnings,NSW,Females,Relationship in household,Family member,1400.0,2.3,656.635,2.2,1235.276,1.0,515.06,6.2,1054.0,1.7,,Family member
2022,Median weekly earnings,NSW,Females,Relationship in household,"   Husband, wife or partner",1500.0,2.8,761.139,1.8,1250.0,1.7,670.347,5.5,1150.0,2.2,"Husband, wife or partner",Family member
2022,Median weekly earnings,NSW,Females,Relationship in household,      With dependants,1600.0,2.7,808.765,4.6,1300.0,1.9,627.048,6.9,1160.923,3.2,With dependants,Family member
2022,Median weekly earnings,NSW,Females,Relationship in household,      Without dependants,1400.0,3.3,699.631,3.8,1217.24,3.0,697.622,5.0,1122.788,3.0,Without dependants,Family member
2022,Median weekly earnings,NSW,Females,Relationship in household,   Lone parent,1504.026,3.1,697.461,3.5,1300.0,7.1,717.157,13.7,1133.037,6.6,Lone parent,Family member
2022,Median weekly earnings,NSW,Females,Relationship in household,   Dependent student,920.467,18.7,211.002,8.5,588.626,22.8,200.0,11.2,250.0,8.2,Dependent student,Family member
2022,Median weekly earnings,NSW,Females,Relationship in household,   Non-dependent child,1200.0,2.7,557.678,7.5,1150.0,3.6,692.074,9.2,1007.273,4.4,Non-dependent child,Family member
2022,Median weekly earnings,NSW,Females,Relationship in household,   Other related individual,1157.425,6.8,493.026,28.4,1168.286,6.1,491.26,32.2,984.561,8.4,Other related individual,Family member
2022,Median weekly earnings,NSW,Females,Relationship in household,Non-family member,1500.0,3.1,683.385,7.3,1437.807,2.3,678.104,11.2,1281.59,4.3,,Non-family member
2022,Median weekly earnings,NSW,Females,Relationship in household,   Lone person,1550.0,4.8,735.992,8.7,1451.592,3.1,671.012,22.9,1398.488,5.1,Lone person,Non-family member
2022,Median weekly earnings,NSW,Females,Relationship in household,   Not living alone,1390.15,5.7,635.944,11.6,1371.911,6.3,680.948,10.3,1110.695,9.8,Not living alone,Non-family member
2022,Median weekly earnings,NSW,Females,Relationship in household,Relationship not determined,807.005,0.1,754.923,15.2,832.138,13.1,526.571,1.2,750.0,11.8,,Relationship not determined
2022,Median weekly earnings,VIC,Persons,Relationship in household,Family member,1550.0,1.0,600.0,2.1,1425.0,0.9,575.0,3.4,1248.657,0.5,,Family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,"   Husband, wife or partner",1652.086,1.5,750.0,2.5,1516.0,0.9,799.174,5.2,1442.0,1.3,"Husband, wife or partner",Family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,      With dependants,1749.377,2.1,769.026,3.8,1552.054,1.8,749.481,8.9,1495.0,1.4,With dependants,Family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,      Without dependants,1570.234,2.1,747.727,5.5,1500.0,1.6,850.0,5.8,1394.516,1.8,Without dependants,Family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,   Lone parent,1500.0,5.0,800.0,8.4,1307.901,5.1,600.0,18.9,1211.102,4.1,Lone parent,Family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,   Dependent student,1166.342,16.6,238.708,5.0,500.0,15.2,220.0,6.6,250.0,7.6,Dependent student,Family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,   Non-dependent child,1150.0,2.2,600.0,7.6,1092.45,2.7,671.002,8.3,1000.0,2.7,Non-dependent child,Family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,   Other related individual,1182.339,6.4,600.0,18.9,1122.765,9.3,662.075,22.8,1000.0,8.2,Other related individual,Family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,Non-family member,1479.031,1.9,700.12,5.6,1450.0,2.5,769.26,5.2,1300.0,2.3,,Non-family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,   Lone person,1572.0,2.6,738.809,7.1,1500.0,2.2,729.641,6.6,1401.553,2.7,Lone person,Non-family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,   Not living alone,1242.536,4.8,611.973,10.9,1248.739,4.8,800.0,12.2,1070.125,4.8,Not living alone,Non-family member
2022,Median weekly earnings,VIC,Persons,Relationship in household,Relationship not determined,1480.43,5.7,1014.309,0.1,1500.0,11.5,1268.411,0.1,1481.814,4.4,,Relationship not determined
2022,Median weekly earnings,VIC,Males,Relationship in household,Family member,1610.545,1.3,500.0,7.2,1596.549,1.3,666.076,5.9,1438.0,1.3,,Family member
2022,Median weekly earnings,VIC,Males,Relationship in household,"   Husband, wife or partner",1750.0,1.7,800.0,7.9,1730.319,1.5,1050.825,7.3,1667.026,1.6,"Husband, wife or partner",Family member
2022,Median weekly earnings,VIC,Males,Relationship in household,      With dependants,1880.008,2.7,802.424,10.2,1852.688,2.4,1117.72,8.2,1800.0,2.3,With dependants,Family member
2022,Median weekly earnings,VIC,Males,Relationship in household,      Without dependants,1626.136,2.8,800.0,11.8,1600.0,2.9,995.985,7.3,1500.0,2.5,Without dependants,Family member
2022,Median weekly earnings,VIC,Males,Relationship in household,   Lone parent,1589.205,11.4,889.33,0.1,1574.087,11.8,888.025,0.1,1549.001,9.7,Lone parent,Family member
2022,Median weekly earnings,VIC,Males,Relationship in household,   Dependent student,1211.721,42.4,220.0,10.8,470.541,39.7,220.0,15.6,240.373,12.6,Dependent student,Family member
2022,Median weekly earnings,VIC,Males,Relationship in household,   Non-dependent child,1197.173,3.3,600.0,14.8,1100.0,3.9,803.625,9.5,1031.0,2.6,Non-dependent child,Family member
2022,Median weekly earnings,VIC,Males,Relationship in household,   Other related individual,1172.906,4.8,521.574,28.4,1098.527,7.0,687.755,34.9,1056.217,7.9,Other related individual,Family member
2022,Median weekly earnings,VIC,Males,Relationship in household,Non-family member,1438.0,3.5,621.114,10.7,1466.599,4.0,800.0,8.8,1273.313,3.6,,Non-family member
2022,Median weekly earnings,VIC,Males,Relationship in household,   Lone person,1534.301,3.9,650.0,17.5,1514.48,4.0,715.531,20.8,1417.224,3.3,Lone person,Non-family member
2022,Median weekly earnings,VIC,Males,Relationship in household,   Not living alone,1209.135,7.5,594.831,14.8,1250.0,7.0,829.158,14.2,1094.491,5.3,Not living alone,Non-family member
2022,Median weekly earnings,VIC,Males,Relationship in household,Relationship not determined,1465.572,17.2,0.0,0.0,1498.599,14.8,1271.728,0.1,1465.572,17.2,,Relationship not determined
2022,Median weekly earnings,VIC,Females,Relationship in household,Family member,1476.162,1.5,650.0,3.7,1246.0,1.6,524.455,8.6,1076.874,2.3,,Family member
2022,Median weekly earnings,VIC,Females,Relationship in household,"   Husband, wife or partner",1516.505,1.3,750.0,3.1,1300.0,2.2,646.105,7.9,1200.0,2.1,"Husband, wife or partner",Family member
2022,Median weekly earnings,VIC,Females,Relationship in household,      With dependants,1533.73,2.1,758.493,3.9,1250.022,3.3,600.0,7.9,1154.308,3.3,With dependants,Family member
2022,Median weekly earnings,VIC,Females,Relationship in household,      Without dependants,1515.547,2.1,726.17,6.0,1332.417,3.8,739.76,9.5,1232.898,2.4,Without dependants,Family member
2022,Median weekly earnings,VIC,Females,Relationship in household,   Lone parent,1493.094,6.7,788.831,8.5,1218.649,7.4,600.0,23.3,1111.853,5.2,Lone parent,Family member
2022,Median weekly earnings,VIC,Females,Relationship in household,   Dependent student,729.586,60.4,255.0,9.2,500.0,11.9,226.085,8.9,267.122,8.9,Dependent student,Family member
2022,Median weekly earnings,VIC,Females,Relationship in household,   Non-dependent child,1127.718,2.4,600.0,6.3,1076.15,4.3,600.0,8.7,951.9,5.2,Non-dependent child,Family member
2022,Median weekly earnings,VIC,Females,Relationship in household,   Other related individual,1259.934,10.8,608.315,19.1,1212.781,13.2,640.611,28.7,928.262,14.9,Other related individual,Family member
2022,Median weekly earnings,VIC,Females,Relationship in household,Non-family member,1500.0,3.0,750.0,8.5,1450.0,2.5,720.274,11.2,1324.679,2.9,,Non-family member
2022,Median weekly earnings,VIC,Females,Relationship in household,   Lone person,1599.575,4.5,800.0,10.9,1477.62,2.4,747.069,11.3,1402.931,2.7,Lone person,Non-family member
2022,Median weekly earnings,VIC,Females,Relationship in household,   Not living alone,1249.165,7.3,646.083,14.1,1224.04,8.2,718.36,21.4,1061.448,7.3,Not living alone,Non-family member
2022,Median weekly earnings,VIC,Females,Relationship in household,Relationship not determined,1402.364,0.1,1014.309,0.1,1500.0,0.1,0.0,0.0,1446.412,0.1,,Relationship not determined
2022,Median weekly earnings,QLD,Persons,Relationship in household,Family member,1500.0,1.4,609.0,2.5,1400.0,1.2,650.0,6.9,1200.0,2.0,,Family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,"   Husband, wife or partner",1600.0,2.1,752.879,2.7,1500.0,1.6,850.0,3.8,1382.889,1.8,"Husband, wife or partner",Family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,      With dependants,1681.427,3.0,797.78,3.8,1525.431,2.3,892.458,5.2,1442.779,2.3,With dependants,Family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,      Without dependants,1519.174,2.6,722.78,4.5,1425.0,2.3,800.0,6.6,1321.428,2.9,Without dependants,Family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,   Lone parent,1500.0,6.9,650.0,8.6,1212.687,9.0,779.255,16.3,1135.153,6.7,Lone parent,Family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,   Dependent student,779.051,54.7,180.337,9.0,400.0,21.0,180.711,11.1,200.0,8.4,Dependent student,Family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,   Non-dependent child,1050.0,2.8,600.0,9.1,1033.834,4.7,750.0,5.3,900.0,4.0,Non-dependent child,Family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,   Other related individual,1258.315,4.6,451.527,23.9,1218.889,5.4,947.155,18.5,1155.224,5.0,Other related individual,Family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,Non-family member,1500.0,3.4,651.239,7.1,1438.0,2.7,800.55,10.7,1315.15,4.4,,Non-family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,   Lone person,1640.155,3.4,674.203,9.1,1605.194,4.9,996.833,12.6,1500.0,3.6,Lone person,Non-family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,   Not living alone,1279.501,4.0,650.0,12.1,1250.0,5.1,793.613,9.4,1150.0,5.0,Not living alone,Non-family member
2022,Median weekly earnings,QLD,Persons,Relationship in household,Relationship not determined,1095.883,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1095.883,1.3,,Relationship not determined
2022,Median weekly earnings,QLD,Males,Relationship in household,Family member,1600.0,3.2,500.0,7.7,1600.0,3.2,800.0,6.3,1399.0,3.0,,Family member
2022,Median weekly earnings,QLD,Males,Relationship in household,"   Husband, wife or partner",1726.0,2.6,750.142,8.0,1726.0,3.0,1004.55,2.9,1600.0,3.2,"Husband, wife or partner",Family member
2022,Median weekly earnings,QLD,Males,Relationship in household,      With dependants,1768.483,3.4,817.0,7.4,1800.0,3.2,1080.465,6.7,1723.115,3.4,With dependants,Family member
2022,Median weekly earnings,QLD,Males,Relationship in household,      Without dependants,1600.0,4.0,700.0,12.4,1599.4,3.7,991.707,11.3,1485.962,3.6,Without dependants,Family member
2022,Median weekly earnings,QLD,Males,Relationship in household,   Lone parent,1713.755,12.5,867.794,0.1,1759.884,9.6,1204.827,0.1,1682.943,10.9,Lone parent,Family member
2022,Median weekly earnings,QLD,Males,Relationship in household,   Dependent student,702.833,0.1,180.777,9.5,400.0,22.7,172.441,9.3,189.692,8.7,Dependent student,Family member
2022,Median weekly earnings,QLD,Males,Relationship in household,   Non-dependent child,1035.0,4.1,660.0,11.0,1010.676,6.4,800.0,8.1,931.0,3.8,Non-dependent child,Family member
2022,Median weekly earnings,QLD,Males,Relationship in household,   Other related individual,1257.594,10.6,248.26,0.1,1350.0,11.8,1029.524,15.8,1217.652,9.4,Other related individual,Family member
2022,Median weekly earnings,QLD,Males,Relationship in household,Non-family member,1500.0,4.0,764.038,16.8,1500.0,4.2,958.634,6.8,1400.0,4.6,,Non-family member
2022,Median weekly earnings,QLD,Males,Relationship in household,   Lone person,1750.0,9.5,799.567,19.2,1723.375,9.3,1131.523,11.5,1556.784,8.0,Lone person,Non-family member
2022,Median weekly earnings,QLD,Males,Relationship in household,   Not living alone,1250.0,5.3,769.037,25.7,1310.255,5.8,803.855,9.1,1200.0,5.7,Not living alone,Non-family member
2022,Median weekly earnings,QLD,Females,Relationship in household,Family member,1400.0,1.6,649.101,3.9,1248.0,2.0,562.334,9.1,1053.688,2.4,,Family member
2022,Median weekly earnings,QLD,Females,Relationship in household,"   Husband, wife or partner",1459.457,1.7,757.613,2.8,1296.722,2.4,750.0,5.3,1152.47,2.5,"Husband, wife or partner",Family member
2022,Median weekly earnings,QLD,Females,Relationship in household,      With dependants,1482.322,2.8,780.0,4.1,1250.0,4.6,755.2,7.4,1150.0,3.4,With dependants,Family member
2022,Median weekly earnings,QLD,Females,Relationship in household,      Without dependants,1441.049,3.3,724.921,4.9,1320.959,3.5,750.0,7.6,1200.0,3.2,Without dependants,Family member
2022,Median weekly earnings,QLD,Females,Relationship in household,   Lone parent,1388.273,9.1,635.191,8.1,1116.617,7.6,748.14,17.4,1071.5,4.1,Lone parent,Family member
2022,Median weekly earnings,QLD,Females,Relationship in household,   Dependent student,784.791,0.1,180.483,17.1,401.865,78.6,199.457,18.0,200.0,17.3,Dependent student,Family member
2022,Median weekly earnings,QLD,Females,Relationship in household,   Non-dependent child,1082.598,6.0,591.066,7.3,1085.746,9.4,630.959,8.0,812.519,6.0,Non-dependent child,Family member
2022,Median weekly earnings,QLD,Females,Relationship in household,   Other related individual,1265.128,6.0,475.75,22.4,1167.368,7.3,731.896,30.7,1084.043,6.6,Other related individual,Family member
2022,Median weekly earnings,QLD,Females,Relationship in household,Non-family member,1500.0,3.8,600.0,10.6,1400.0,4.2,644.496,21.1,1269.0,5.0,,Non-family member
2022,Median weekly earnings,QLD,Females,Relationship in household,   Lone person,1613.758,3.7,599.136,9.6,1500.0,5.3,672.461,31.1,1403.019,6.7,Lone person,Non-family member
2022,Median weekly earnings,QLD,Females,Relationship in household,   Not living alone,1354.748,5.1,600.0,16.5,1160.982,8.8,610.142,27.8,1125.449,7.5,Not living alone,Non-family member
2022,Median weekly earnings,SA,Persons,Relationship in household,Family member,1400.0,1.7,600.0,2.9,1263.0,1.2,580.143,6.4,1107.928,1.7,,Family member
2022,Median weekly earnings,SA,Persons,Relationship in household,"   Husband, wife or partner",1482.263,1.7,750.0,2.8,1342.0,2.0,850.0,7.5,1249.655,1.7,"Husband, wife or partner",Family member
2022,Median weekly earnings,SA,Persons,Relationship in household,      With dependants,1579.098,4.4,785.0,3.4,1400.0,3.2,790.168,11.7,1260.644,2.9,With dependants,Family member
2022,Median weekly earnings,SA,Persons,Relationship in household,      Without dependants,1400.0,2.4,720.0,4.7,1300.0,2.6,860.757,9.2,1216.0,2.3,Without dependants,Family member
2022,Median weekly earnings,SA,Persons,Relationship in household,   Lone parent,1408.853,6.2,599.84,15.2,1314.237,7.2,486.663,27.8,1120.978,5.4,Lone parent,Family member
